yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
47622023,4762,2023,IL0160600,IL0160600,,N,N,,I,BEDFORD PARK,BEDFORD PARK PD ARGO,Bedford Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,581,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,34,0,34,6,2,8,68.8,72.3,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47632023,4763,2023,IL0160700,IL0160700,,N,N,,I,BELLWOOD,BELLWOOD PD,Bellwood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17768,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,36,0,36,3,4,7,2.2,2.4,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47642023,4764,2023,IL0160800,IL0160800,,N,N,,I,BERKELEY,BERKELEY PD,Berkeley,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5058,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,1,18,0,0,0,3.4,3.6,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47652023,4765,2023,IL0160900,IL0160900,,N,N,,I,BERWYN,BERWYN PD,Berwyn,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,54052,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,N,,,,,,,,,2006-12-01,2022-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47662023,4766,2023,IL0161000,IL0161000,,N,N,,I,BLUE ISLAND,BLUE ISLAND PD,Blue Island,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,21344,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,33,0,33,6,8,14,1.8,2.2,2006-12-01,2021-06-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47692023,4769,2023,IL0161300,IL0161300,,N,N,,I,BROOKFIELD,BROOKFIELD PD,Brookfield,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18470,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,29,1,30,1,0,1,1.6,1.7,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47702023,4770,2023,IL0161400,IL0161400,,N,N,,I,BUFFALO GROVE,BUFFALO GROVE PD,Buffalo Grove,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,42310,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,49,4,53,9,8,17,1.4,1.7,2006-12-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,"COOK, LAKE","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47732023,4773,2023,IL0161800,IL0161800,,N,N,,I,CALUMET PARK,CALUMET PARK PD,Calumet Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6639,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,0,19,4,2,6,3.5,3.8,2006-12-01,2022-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47742023,4774,2023,IL0161900,IL0161900,,N,N,,I,CHICAGO HEIGHTS,CHICAGO HEIGHTS PD,Chicago Heights,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,26018,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,65,7,72,5,9,14,2.7,3.3,2006-12-01,2021-05-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47752023,4775,2023,IL0161A00,IL0161A00,,N,N,,I,SAUK VILLAGE,SAUK VILLAGE PD,Sauk Village,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9422,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47762023,4776,2023,IL0161B00,IL0161B00,,N,N,,I,STONE PARK,STONE PARK PD,Stone Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4358,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,0,1,1,2.5,3.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47772023,4777,2023,IL0161C00,IL0161C00,,N,N,,I,WILLOW SPRINGS,WILLOW SPRINGS PD,Willow Springs,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5698,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,2,1,3,1.4,1.6,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47832023,4783,2023,IL0162000,IL0162000,,N,N,,I,CHICAGO RIDGE,CHICAGO RIDGE PD,Chicago Ridge,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,13770,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,29,0,29,1,5,6,2.2,2.5,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47842023,4784,2023,IL0162100,IL0162100,,N,N,,I,CICERO,CICERO PD,Cicero,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,80455,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,141,24,165,17,41,58,2.0,2.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47852023,4785,2023,IL0162200,IL0162200,,N,N,,I,COUNTRY CLUB HILLS,COUNTRY CLUB HILLS PD,Country Club Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,15904,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,3,30,5,6,11,2.0,2.6,2006-12-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47862023,4786,2023,IL0162300,IL0162300,,N,N,,I,COUNTRYSIDE,COUNTRYSIDE PD,Countryside,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6107,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,21,0,21,3,3,6,3.9,4.4,2006-12-01,2021-12-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47872023,4787,2023,IL0162400,IL0162400,,N,N,,I,CRESTWOOD,CRESTWOOD PD,Crestwood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10333,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,1,18,1,4,5,1.7,2.2,2006-12-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47882023,4788,2023,IL0162500,IL0162500,,N,N,,I,DES PLAINES,DES PLAINES PD,Des Plaines,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,57672,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,85,6,91,10,10,20,1.6,1.9,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47922023,4792,2023,IL0162900,IL0162900,,N,N,,I,EAST HAZEL CREST,EAST HAZEL CREST PD HAZEL CREST,East Hazel Crest,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1223,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,1,2,3,9.0,10.6,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47932023,4793,2023,IL0162A00,IL0162A00,,N,N,,I,SCHAUMBURG,SCHAUMBURG PD,Schaumburg,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,75140,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,94,36,130,18,40,58,1.5,2.5,2006-12-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47942023,4794,2023,IL0162B00,IL0162B00,,N,N,,I,STREAMWOOD,STREAMWOOD PD,Streamwood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,37521,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,52,3,55,8,8,16,1.6,1.9,2006-12-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47952023,4795,2023,IL0162C00,IL0162C00,,N,N,,I,WILMETTE,WILMETTE PD,Wilmette,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,26864,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,36,8,44,6,6,12,1.6,2.1,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47982023,4798,2023,IL0163000,IL0163000,,N,N,,I,ELK GROVE VILLAGE,ELK GROVE VILLAGE PD,Elk Grove Village,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,31148,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,72,6,78,8,13,21,2.6,3.2,2006-12-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
47992023,4799,2023,IL0163100,IL0163100,,N,N,,I,ELMWOOD PARK,ELMWOOD PARK PD,Elmwood Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,23202,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,33,4,37,4,3,7,1.6,1.9,2006-12-01,2021-06-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48002023,4800,2023,IL0163200,IL0163200,,N,N,,I,EVANSTON,EVANSTON PD,Evanston,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,74413,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,106,19,125,30,32,62,1.8,2.5,2006-12-01,2020-10-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48012023,4801,2023,IL0163300,IL0163300,,N,N,,I,EVERGREEN PARK,EVERGREEN PARK PD,Evergreen Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18890,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,55,11,66,5,8,13,3.2,4.2,2006-12-01,2021-02-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48022023,4802,2023,IL0163400,IL0163400,,N,N,,I,FLOSSMOOR,FLOSSMOOR PD,Flossmoor,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9181,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,0,18,2,5,7,2.2,2.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48032023,4803,2023,IL0163500,IL0163500,,N,N,,I,FOREST PARK,FOREST PARK PD,Forest Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,13568,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,4,32,6,8,14,2.5,3.4,2006-12-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48042023,4804,2023,IL0163600,IL0163600,,N,N,,I,FOREST VIEW,FOREST VIEW PD,Forest View,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,753,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,12,0,12,0,0,0,15.9,15.9,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48052023,4805,2023,IL0163700,IL0163700,,N,N,,I,FRANKLIN PARK,FRANKLIN PARK PD,Franklin Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17891,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,44,2,46,3,4,7,2.6,3.0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48062023,4806,2023,IL0163800,IL0163800,,N,N,,I,GLENCOE,GLENCOE PD,Glencoe,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,8506,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,29,2,31,2,5,7,3.6,4.5,2006-12-01,2020-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48072023,4807,2023,IL0163900,IL0163900,,N,N,,I,GLENVIEW,GLENVIEW PD,Glenview,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,46623,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,65,1,66,6,4,10,1.5,1.6,2006-12-01,2021-04-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48092023,4809,2023,IL0163B00,IL0163B00,,N,N,,I,SUMMIT,SUMMIT PD,Summit,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10543,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,0,31,1,2,3,3.0,3.2,2006-12-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48102023,4810,2023,IL0163C00,IL0163C00,,N,N,,I,WINNETKA,WINNETKA PD,Winnetka,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,12208,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,1,22,5,5,10,2.1,2.6,2006-12-01,2021-04-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48112023,4811,2023,IL0164000,IL0164000,,N,N,,I,GLENWOOD,GLENWOOD PD,Glenwood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,8214,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,0,22,2,4,6,2.9,3.4,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48122023,4812,2023,IL0164100,IL0164100,,N,N,,I,GOLF,GOLF PD,Golf,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,493,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,2.0,2.0,2006-12-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48132023,4813,2023,IL0164200,IL0164200,,N,N,,I,HANOVER PARK,HANOVER PARK PD,Hanover Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,35899,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,47,9,56,12,15,27,1.6,2.3,2006-12-01,2022-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,"COOK, DUPAGE","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48142023,4814,2023,IL0164300,IL0164300,,N,N,,I,HARVEY,HARVEY PD,Harvey,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,19264,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,37,7,44,5,15,20,2.2,3.3,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48162023,4816,2023,IL0164500,IL0164500,,N,N,,I,HAZEL CREST,HAZEL CREST PD,Hazel Crest,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,12681,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,0,25,4,4,8,2.3,2.6,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48172023,4817,2023,IL0164600,IL0164600,,N,N,,I,HICKORY HILLS,HICKORY HILLS PD,Hickory Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,13788,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,3,27,4,10,14,2.0,3.0,2006-12-01,2022-07-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48182023,4818,2023,IL0164700,IL0164700,,N,N,,I,HILLSIDE,HILLSIDE PD,Hillside,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7870,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,24,2,26,1,2,3,3.2,3.7,2006-12-01,2022-02-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48192023,4819,2023,IL0164900,IL0164900,,N,N,,I,HODGKINS,HODGKINS PD LA GRANGE,Hodgkins,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1457,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48202023,4820,2023,IL0164A00,IL0164A00,,N,N,,I,SKOKIE,SKOKIE PD,Skokie,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,64417,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,91,17,108,14,24,38,1.6,2.3,2006-12-01,2020-11-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48212023,4821,2023,IL0164B00,IL0164B00,,N,N,,I,THORNTON,THORNTON PD,Thornton,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2258,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,1,1,2,4.9,5.3,2006-12-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48222023,4822,2023,IL0164C00,IL0164C00,,N,N,,I,WORTH,WORTH PD,Worth,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10423,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,0,25,1,2,3,2.5,2.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48282023,4828,2023,IL0165000,IL0165000,,N,N,,I,HOFFMAN ESTATES,HOFFMAN ESTATES PD,Hoffman Estates,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,49843,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,69,9,78,15,16,31,1.7,2.2,2006-12-01,2021-05-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48292023,4829,2023,IL0165100,IL0165100,,N,N,,I,HOMETOWN,HOMETOWN PD,Hometown,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4106,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,0,4,0,1,1,1.0,1.2,2006-12-01,2022-12-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48302023,4830,2023,IL0165200,IL0165200,,N,N,,I,HOMEWOOD,HOMEWOOD PD,Homewood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18418,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,1,32,6,4,10,2.0,2.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48312023,4831,2023,IL0165300,IL0165300,,N,N,,I,INDIAN HEAD PARK,INDIAN HEAD PARK PD,Indian Head Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3875,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48322023,4832,2023,IL0165400,IL0165400,,N,N,,I,INVERNESS,INVERNESS POLICE DEPARTMENT,Inverness,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7253,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,0,1,1,1.8,1.9,2006-12-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
48342023,4834,2023,IL0165600,IL0165600,,N,N,,I,KENILWORTH,KENILWORTH PD,Kenilworth,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2387,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,1,1,3.4,3.8,2006-12-01,2021-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,COOK,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
